rosbagTimestamp,Fx,Fy,Fz,Tx,Ty,Tz
1471539711054529314,-439634.0,-361766.0,-8643549.0,-2206.0,85894.0,-12343.0
1471539711069031514,-396665.0,-362336.0,-8644263.0,-930.0,83241.0,-12287.0
1471539711070521870,-357753.0,-335347.0,-8717010.0,-1775.0,86380.0,-13023.0
1471539711071548664,-316182.0,-310717.0,-8827089.0,-1372.0,85903.0,-11307.0
1471539711073010482,-315427.0,-286416.0,-8718760.0,-1116.0,85918.0,-12204.0
1471539711083527919,-355634.0,-264468.0,-8681256.0,-904.0,83509.0,-13027.0
1471539711085005187,-334694.0,-251300.0,-8646501.0,-726.0,84728.0,-12274.0
1471539711089173372,-355647.0,-263965.0,-8755163.0,-853.0,84962.0,-10604.0
1471539711090593447,-375812.0,-324105.0,-8573556.0,-464.0,85920.0,-12384.0
1471539711105517875,-375457.0,-325751.0,-8645030.0,-455.0,83013.0,-12275.0
1471539711107007079,-355094.0,-337706.0,-8754342.0,-528.0,82764.0,-10571.0
1471539711118173200,-336549.0,-348064.0,-8753945.0,-1880.0,84686.0,-11365.0
1471539711119171194,-376566.0,-348407.0,-8681884.0,-720.0,85905.0,-11487.0
1471539711129928179,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539711132089948,-354807.0,-264725.0,-8682787.0,-884.0,83517.0,-10651.0
1471539711133002715,-315512.0,-239623.0,-8682193.0,-3006.0,83029.0,-11393.0
1471539711134530680,-336897.0,-275386.0,-8645688.0,-3486.0,84711.0,-11459.0
1471539711143522660,-314213.0,-239257.0,-8610782.0,-1792.0,83766.0,-11480.0
1471539711144513474,-336720.0,-276209.0,-8681425.0,-3481.0,83257.0,-11405.0
1471539711155682153,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539711156670304,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539711170623093,-357089.0,-335285.0,-8608896.0,-1811.0,86388.0,-13123.0
1471539711173107540,-397592.0,-336513.0,-8680686.0,-611.0,86146.0,-13090.0
1471539711174524569,-375003.0,-373926.0,-8682164.0,210.0,83728.0,-10670.0
1471539711175537133,-396842.0,-361514.0,-8608525.0,-935.0,84694.0,-12341.0
1471539711190378052,-354517.0,-312582.0,-8610276.0,-276.0,84233.0,-11522.0
1471539711192382872,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539711193379598,-335907.0,-276728.0,-8753865.0,-2227.0,82532.0,-11337.0
1471539711194388210,-357292.0,-312491.0,-8717360.0,-2707.0,84213.0,-11402.0
1471539711203006799,-335972.0,-322939.0,-8609879.0,-1628.0,86154.0,-12316.0
1471539711204416011,-355267.0,-287582.0,-8682436.0,48.0,85684.0,-12271.0
1471539711208074009,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539711210430105,-377202.0,-348711.0,-8645182.0,-1970.0,85177.0,-11501.0
1471539711225876606,-375725.0,-349168.0,-8609508.0,-752.0,84460.0,-11534.0
1471539711227380254,-376389.0,-349230.0,-8717622.0,-715.0,84452.0,-11433.0
1471539711228402173,-355449.0,-336061.0,-8682867.0,-537.0,85671.0,-10679.0
1471539711230380385,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539711248884533,-314764.0,-286354.0,-8610647.0,-1153.0,85927.0,-12304.0
1471539711250411220,-336348.0,-250020.0,-8646437.0,-1948.0,86899.0,-12295.0
1471539711251415503,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539711254035216,-377846.0,-299209.0,-8646218.0,-2587.0,87369.0,-10738.0
1471539711263655905,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711264631173,-355181.0,-312644.0,-8718389.0,-240.0,84224.0,-11421.0
1471539711267740461,-376653.0,-323345.0,-8645931.0,-432.0,87365.0,-12337.0
1471539711270247506,-376744.0,-347584.0,-8646147.0,-725.0,87359.0,-11541.0
1471539711286583087,-376830.0,-322522.0,-8610194.0,-437.0,88819.0,-12391.0
1471539711287558275,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711289009589,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711290064714,-334963.0,-274717.0,-8610979.0,-1023.0,86175.0,-11532.0
1471539711308036265,-377111.0,-324471.0,-8644966.0,-1677.0,85184.0,-12297.0
1471539711309524230,-355444.0,-286759.0,-8646699.0,43.0,87138.0,-12326.0
1471539711315532457,-357012.0,-310542.0,-8682588.0,-1467.0,87848.0,-11497.0
1471539711317022998,-334327.0,-274413.0,-8647682.0,226.0,86904.0,-11518.0
1471539711323540518,-354800.0,-336261.0,-8645663.0,661.0,84946.0,-13088.0
1471539711325018443,-377024.0,-349533.0,-8680919.0,-1965.0,83724.0,-11447.0
1471539711338043327,-377202.0,-348711.0,-8645182.0,-1970.0,85177.0,-11501.0
1471539711339543964,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711345542139,-354695.0,-311759.0,-8574538.0,-281.0,85686.0,-11576.0
1471539711346988421,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711350275453,-336084.0,-275905.0,-8718128.0,-2232.0,83985.0,-11391.0
1471539711353634483,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539711369030714,-335881.0,-298699.0,-8609664.0,-1336.0,86161.0,-13112.0
1471539711370562898,-334319.0,-324219.0,-8609943.0,-406.0,83984.0,-12295.0
1471539711372031946,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539711373523103,-375634.0,-324928.0,-8609293.0,-459.0,84467.0,-12330.0
1471539711382556293,-356807.0,-311606.0,-8573509.0,-2748.0,85675.0,-11557.0
1471539711384008289,-356734.0,-336930.0,-8680371.0,-1802.0,83481.0,-13015.0
1471539711391044295,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539711392103906,-334241.0,-299475.0,-8683635.0,-61.0,85444.0,-10668.0
1471539711405548589,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539711407058097,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711408516980,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539711410583311,-334877.0,-299779.0,-8646932.0,-1311.0,84715.0,-10682.0
1471539711429024283,-356257.0,-286240.0,-8574259.0,-1211.0,87863.0,-12394.0
1471539711430550023,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539711431552181,-356085.0,-336365.0,-8646165.0,-1787.0,84943.0,-10693.0
1471539711433563055,-375379.0,-301007.0,-8718722.0,-110.0,84473.0,-10649.0
1471539711442667144,-375267.0,-348041.0,-8610473.0,493.0,86642.0,-11574.0
1471539711444165821,-355449.0,-336061.0,-8682867.0,-537.0,85671.0,-10679.0
1471539711450686992,-396216.0,-311404.0,-8682967.0,947.0,88342.0,-11551.0
1471539711452192932,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711465687036,-335514.0,-321813.0,-8610844.0,-383.0,88336.0,-12356.0
1471539711467179069,-333861.0,-323092.0,-8610908.0,839.0,86165.0,-12335.0
1471539711470758551,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539711472819658,-354517.0,-312582.0,-8610276.0,-276.0,84233.0,-11522.0
1471539711489343122,-333774.0,-348155.0,-8646861.0,551.0,84705.0,-11485.0
1471539711490335164,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711491821232,-355713.0,-310176.0,-8611177.0,-254.0,88585.0,-11584.0
1471539711492833999,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539711502872100,-333774.0,-348155.0,-8646861.0,551.0,84705.0,-11485.0
1471539711504346499,-334319.0,-324219.0,-8609943.0,-406.0,83984.0,-12295.0
1471539711510531784,-334150.0,-275236.0,-8683419.0,231.0,85450.0,-11464.0
1471539711512350301,-335054.0,-298957.0,-8611195.0,-1316.0,86169.0,-10736.0
1471539711530080010,-356257.0,-286240.0,-8574259.0,-1211.0,87863.0,-12394.0
1471539711534098746,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539711534465649,-313687.0,-312758.0,-8754777.0,-182.0,82287.0,-11332.0
1471539711535030451,-375812.0,-324105.0,-8573556.0,-464.0,85920.0,-12384.0
1471539711552962919,-376475.0,-324167.0,-8681669.0,-428.0,85912.0,-12283.0
1471539711554505197,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539711556489341,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539711558002700,-336063.0,-347179.0,-8610094.0,-1921.0,86148.0,-11520.0
1471539711562421153,-357180.0,-359525.0,-8609112.0,-2104.0,86382.0,-12327.0
1471539711563827835,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711572423155,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539711573420736,-356538.0,-288189.0,-8609032.0,-2451.0,84228.0,-12299.0
1471539711585432870,-354695.0,-311759.0,-8574538.0,-281.0,85686.0,-11576.0
1471539711586799276,-354517.0,-312582.0,-8610276.0,-276.0,84233.0,-11522.0
1471539711594636404,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711595592963,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711616271340,-375267.0,-348041.0,-8610473.0,493.0,86642.0,-11574.0
1471539711617761941,-376108.0,-347281.0,-8682849.0,525.0,88087.0,-11527.0
1471539711620769204,-353973.0,-336518.0,-8647194.0,681.0,84954.0,-10712.0
1471539711622311858,-375557.0,-300185.0,-8682985.0,-115.0,85927.0,-10703.0
1471539711623275968,-334496.0,-323396.0,-8574206.0,-410.0,85437.0,-12349.0
1471539711624757887,-375176.0,-323802.0,-8610258.0,785.0,86648.0,-12370.0
1471539711632779734,-377655.0,-300535.0,-8608049.0,-2634.0,84462.0,-13106.0
1471539711633767499,-336430.0,-324066.0,-8608914.0,-2873.0,83973.0,-12276.0
1471539711646958389,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539711648441235,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539711650458605,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711651522666,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539711668952194,-334319.0,-324219.0,-8609943.0,-406.0,83984.0,-12295.0
1471539711670455054,-356452.0,-313251.0,-8644984.0,-2739.0,82768.0,-11449.0
1471539711672587599,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711673938772,-377111.0,-324471.0,-8644966.0,-1677.0,85184.0,-12297.0
1471539711687598714,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711688616568,-335335.0,-300906.0,-8645967.0,-2556.0,82534.0,-10641.0
1471539711692448552,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711693452423,-375812.0,-324105.0,-8573556.0,-464.0,85920.0,-12384.0
1471539711706535723,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539711707973421,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711710446508,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539711711457740,-314500.0,-312239.0,-8682337.0,-1436.0,83013.0,-11400.0
1471539711728968960,-354340.0,-313405.0,-8646013.0,-272.0,82779.0,-11468.0
1471539711730458520,-357556.0,-286606.0,-8645670.0,-2424.0,87127.0,-12307.0
1471539711733037153,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539711733953548,-356080.0,-287063.0,-8609996.0,-1206.0,86410.0,-12339.0
1471539711752471470,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711753987818,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711755986383,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539711757469003,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711766495794,-356912.0,-336108.0,-8644634.0,-1807.0,84935.0,-13069.0
1471539711768106287,-354800.0,-336261.0,-8645663.0,661.0,84946.0,-13088.0
1471539711772989869,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539711773994852,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539711789027206,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539711790500291,-334064.0,-300298.0,-8719372.0,-57.0,83990.0,-10614.0
1471539711792990010,-357292.0,-312491.0,-8717360.0,-2707.0,84213.0,-11402.0
1471539711794488258,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539711811989049,-356361.0,-289012.0,-8644769.0,-2446.0,82774.0,-12245.0
1471539711813480145,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539711817506963,-337094.0,-324128.0,-8717027.0,-2837.0,83964.0,-12175.0
1471539711818514861,-354340.0,-313405.0,-8646013.0,-272.0,82779.0,-11468.0
1471539711830208656,-354340.0,-313405.0,-8646013.0,-272.0,82779.0,-11468.0
1471539711831201375,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539711835488296,-335704.0,-299522.0,-8645401.0,-1331.0,84707.0,-13058.0
1471539711836499727,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711849000284,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539711850569641,-355548.0,-289531.0,-8717209.0,-1192.0,82049.0,-12177.0
1471539711853507376,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539711854978455,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711871957975,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539711873009434,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539711875479374,-335440.0,-325407.0,-8717091.0,-1614.0,81793.0,-12153.0
1471539711876479370,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539711886317908,-336162.0,-300648.0,-8644436.0,-2576.0,82525.0,-13017.0
1471539711887303574,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539711892317186,-334877.0,-299779.0,-8646932.0,-1311.0,84715.0,-10682.0
1471539711893793648,-333683.0,-323915.0,-8646646.0,844.0,84712.0,-12281.0
1471539711908795508,-354059.0,-311456.0,-8611241.0,969.0,86414.0,-11562.0
1471539711911305571,-334319.0,-324219.0,-8609943.0,-406.0,83984.0,-12295.0
1471539711912810823,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539711913817857,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539711932828528,-376653.0,-323345.0,-8645931.0,-432.0,87365.0,-12337.0
1471539711934382069,-334150.0,-275236.0,-8683419.0,231.0,85450.0,-11464.0
1471539711936293272,-354340.0,-313405.0,-8646013.0,-272.0,82779.0,-11468.0
1471539711937794894,-353882.0,-312278.0,-8646978.0,973.0,84961.0,-11508.0
1471539711945309291,-334405.0,-299156.0,-8573990.0,-118.0,85444.0,-13145.0
1471539711946308031,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539711954305380,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711955305311,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711968854027,-334319.0,-324219.0,-8609943.0,-406.0,83984.0,-12295.0
1471539711970311644,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539711972810288,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539711973799929,-357647.0,-310846.0,-8645885.0,-2717.0,87120.0,-11511.0
1471539711991867822,-354071.0,-289988.0,-8681535.0,26.0,81332.0,-12210.0
1471539711993363314,-356183.0,-289834.0,-8680506.0,-2442.0,81321.0,-12191.0
1471539711997336803,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539711998796219,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539712005799326,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539712006813712,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539712012829207,-334608.0,-276362.0,-8682454.0,-1014.0,83268.0,-11424.0
1471539712013807233,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539712028809225,-356452.0,-313251.0,-8644984.0,-2739.0,82768.0,-11449.0
1471539712030306065,-357379.0,-287428.0,-8681407.0,-2419.0,85673.0,-12252.0
1471539712033772907,-334431.0,-277185.0,-8718192.0,-1009.0,81815.0,-11369.0
1471539712034803247,-334877.0,-299779.0,-8646932.0,-1311.0,84715.0,-10682.0
1471539712051310259,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539712052310822,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539712059335410,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539712060342098,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539712065857226,-354249.0,-289165.0,-8645798.0,21.0,82785.0,-12264.0
1471539712066855364,-334141.0,-325041.0,-8645681.0,-401.0,82530.0,-12240.0
1471539712072817042,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539712074307026,-354340.0,-313405.0,-8646013.0,-272.0,82779.0,-11468.0
1471539712088822268,-354059.0,-311456.0,-8611241.0,969.0,86414.0,-11562.0
1471539712092458365,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539712092963599,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539712094033141,-375457.0,-325751.0,-8645030.0,-455.0,83013.0,-12275.0
1471539712113047797,-354426.0,-288342.0,-8610061.0,16.0,84239.0,-12318.0
1471539712114051890,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539712116103857,-356274.0,-314074.0,-8680722.0,-2734.0,81314.0,-11395.0
1471539712117060140,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539712125554627,-376653.0,-323345.0,-8645931.0,-432.0,87365.0,-12337.0
1471539712127047279,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539712133707974,-335244.0,-276666.0,-8645752.0,-2263.0,82540.0,-11437.0
1471539712135198188,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539712151225507,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539712152381723,-376842.0,-301054.0,-8680489.0,-1380.0,83737.0,-13038.0
1471539712154709197,-334522.0,-301424.0,-8718407.0,-1302.0,81808.0,-10573.0
1471539712156196484,-334241.0,-299475.0,-8683635.0,-61.0,85444.0,-10668.0
1471539712179167144,-354517.0,-312582.0,-8610276.0,-276.0,84233.0,-11522.0
1471539712181808442,-376475.0,-324167.0,-8681669.0,-428.0,85912.0,-12283.0
1471539712184716019,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539712185735925,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539712187225632,-335526.0,-300345.0,-8681139.0,-1326.0,83253.0,-13004.0
1471539712188201165,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539712194706128,-206594.0,-562023.0,-10016072.0,-61945.0,53748.0,-17829.0
1471539712195719195,-316810.0,-91579.0,-8719006.0,-2426.0,88146.0,-13822.0
1471539712208716703,-1110475.0,627354.0,-9453565.0,-87736.0,12508.0,-11133.0
1471539712210192537,-211704.0,-209995.0,-8817385.0,-22267.0,84370.0,-16591.0
1471539712212736398,-212831.0,-133040.0,-8929717.0,-21268.0,93102.0,-14249.0
1471539712213812394,-260594.0,441781.0,-9428039.0,-48590.0,103517.0,-14560.0
1471539712232354499,-22997.0,-1405.0,-9074303.0,-36660.0,102252.0,-13200.0
1471539712233351855,-361213.0,277870.0,-9424744.0,-48234.0,95977.0,-12933.0
1471539712235812780,-34966.0,337008.0,-9214562.0,-52162.0,100833.0,-12157.0
1471539712236807621,-391725.0,505802.0,-9564444.0,-61419.0,92598.0,-11887.0
1471539712244823246,-265447.0,364405.0,-9387094.0,-58165.0,94031.0,-12006.0
1471539712246313244,-420102.0,541468.0,-9596183.0,-70862.0,91355.0,-11781.0
1471539712254315631,-179570.0,597572.0,-9671373.0,-77283.0,94241.0,-10745.0
1471539712255323749,-445217.0,688786.0,-9876672.0,-80056.0,73443.0,-12797.0
1471539712269325347,-625068.0,551745.0,-9840048.0,-73317.0,74886.0,-12230.0
1471539712270338316,-374454.0,725288.0,-9950650.0,-86937.0,91304.0,-13666.0
1471539712272849777,-116581.0,823245.0,-10064083.0,-94055.0,103384.0,-12709.0
1471539712274325652,-161665.0,938199.0,-10095238.0,-102516.0,93713.0,-11719.0
1471539712292844783,-267726.0,974955.0,-10164836.0,-103411.0,98542.0,-14163.0
1471539712293837199,-231883.0,1000589.0,-10453347.0,-107875.0,99479.0,-12261.0
1471539712296339346,-131895.0,1065089.0,-10418368.0,-110694.0,101905.0,-13033.0
1471539712297321263,-127039.0,894946.0,-10492341.0,-104126.0,101151.0,-12202.0
1471539712305330117,-247359.0,282882.0,-11302688.0,-42488.0,101647.0,-13597.0
1471539712306312036,-184696.0,267059.0,-11085981.0,-47576.0,92222.0,-9623.0
1471539712314846977,-245688.0,318717.0,-11262556.0,-50607.0,79162.0,-7710.0
1471539712315834376,-330812.0,482871.0,-11330298.0,-56041.0,72897.0,-8373.0
1471539712336334732,-426959.0,419953.0,-11440675.0,-47011.0,74121.0,-7633.0
1471539712337842891,-482823.0,210655.0,-11693847.0,-38459.0,71173.0,-6659.0
1471539712340313553,-380772.0,204714.0,-11915403.0,-35876.0,78665.0,-4926.0
1471539712341323534,-284495.0,344933.0,-12061671.0,-40174.0,86896.0,-5604.0
1471539712352350402,-316294.0,408462.0,-12202145.0,-50487.0,92173.0,-6276.0
1471539712352912256,-219209.0,498860.0,-12457021.0,-54111.0,98212.0,-5240.0
1471539712355309614,-47685.0,621052.0,-12783571.0,-62214.0,113410.0,-7345.0
1471539712356816160,78515.0,834539.0,-12960938.0,-80360.0,119665.0,-7832.0
1471539712365322111,94454.0,873256.0,-13141101.0,-83505.0,123033.0,-7675.0
1471539712366325271,106260.0,936519.0,-13318992.0,-91293.0,126385.0,-8277.0
1471539712374260347,284848.0,956114.0,-13719099.0,-94422.0,132149.0,-7044.0
1471539712375799208,404178.0,988511.0,-13830685.0,-95109.0,141573.0,-7779.0
1471539712388787491,423971.0,1028305.0,-14012341.0,-92096.0,147137.0,-10077.0
1471539712391917221,342206.0,952245.0,-14300418.0,-90531.0,145170.0,-7468.0
1471539712393902291,364936.0,964056.0,-14520187.0,-87787.0,144939.0,-4102.0
1471539712407423876,423073.0,955909.0,-14880917.0,-86502.0,149253.0,-6961.0
1471539712408910502,457202.0,985914.0,-14989209.0,-91009.0,157450.0,-7706.0
1471539712411635000,452483.0,1035142.0,-15168741.0,-95270.0,158885.0,-6737.0
1471539712413111474,414735.0,1105096.0,-15241480.0,-91949.0,156500.0,-6694.0
1471539712421458414,375683.0,1125383.0,-15421798.0,-90422.0,151912.0,-4919.0
1471539712422891577,373552.0,1075972.0,-15527846.0,-92236.0,149700.0,-5562.0
1471539712430383084,333110.0,1071653.0,-15779790.0,-92214.0,144369.0,-2903.0
1471539712431928217,333543.0,1094751.0,-15924957.0,-91861.0,142921.0,-1168.0
1471539712449587900,310835.0,1108166.0,-16068510.0,-91687.0,146052.0,-2678.0
1471539712452531083,390570.0,1063947.0,-16322540.0,-90840.0,150128.0,-3239.0
1471539712452963726,386121.0,1136592.0,-16537594.0,-94804.0,150116.0,-3011.0
1471539712454893722,387554.0,1115150.0,-16721258.0,-90071.0,155921.0,-2167.0
1471539712466927942,405349.0,1129793.0,-16793021.0,-91099.0,159294.0,-3710.0
1471539712467910330,403182.0,1130430.0,-17081624.0,-90994.0,160722.0,-3462.0
1471539712472106923,420316.0,1166741.0,-17260887.0,-94162.0,159738.0,-3244.0
1471539712473883955,460380.0,1170339.0,-17552070.0,-91514.0,165046.0,-3041.0
1471539712489256182,482932.0,1182208.0,-17733104.0,-87593.0,164080.0,-4460.0
1471539712490772098,423130.0,1167035.0,-17913619.0,-85297.0,161901.0,-2736.0
1471539712501501453,418859.0,1118019.0,-18163454.0,-88291.0,160398.0,-3245.0
1471539712503392544,417066.0,1166575.0,-18416455.0,-88831.0,161119.0,-2227.0
1471539712505886065,429434.0,1248858.0,-18556127.0,-100068.0,155043.0,-1120.0
1471539712506876868,403146.0,1333915.0,-18697543.0,-105177.0,155997.0,-2563.0
1471539712512733735,346094.0,1361588.0,-18911563.0,-102336.0,143673.0,-2254.0
1471539712514222293,322821.0,1321803.0,-19160830.0,-105224.0,138066.0,-1929.0
1471539712526694479,381913.0,1287591.0,-19340321.0,-105544.0,138756.0,-4099.0
1471539712527739135,361126.0,1301414.0,-19520075.0,-101674.0,142618.0,-7990.0
1471539712532265395,398101.0,1300161.0,-19663084.0,-107738.0,138477.0,-5346.0
1471539712533603436,374188.0,1359180.0,-19877219.0,-110663.0,136529.0,-5905.0
1471539712557208754,374083.0,1334678.0,-19948343.0,-109721.0,135788.0,-7417.0
1471539712558668995,370827.0,1383187.0,-20163110.0,-111531.0,135773.0,-8788.0
1471539712561258861,361693.0,1433282.0,-20375755.0,-119497.0,137906.0,-10143.0
1471539712561732020,341733.0,1446847.0,-20557040.0,-115607.0,141775.0,-11658.0
1471539712564735363,398824.0,1486592.0,-20628209.0,-118756.0,144661.0,-13943.0
1471539712566222017,335069.0,1522715.0,-20806635.0,-118339.0,146827.0,-16230.0
1471539712572212921,412952.0,1551873.0,-21132897.0,-119030.0,152365.0,-16737.0
1471539712573248544,456336.0,1531444.0,-21353913.0,-112994.0,158414.0,-15844.0
1471539712586732689,489523.0,1581168.0,-21604477.0,-120882.0,158619.0,-14733.0
1471539712587715038,521258.0,1730215.0,-21747469.0,-130061.0,163207.0,-14575.0
1471539712591441907,551058.0,1878593.0,-21925169.0,-141703.0,166330.0,-14342.0
1471539712594022854,631277.0,1956097.0,-22036304.0,-141862.0,171906.0,-14267.0
1471539712609383296,720416.0,2069218.0,-22068692.0,-157625.0,173560.0,-14072.0
1471539712612400431,794683.0,2145295.0,-22103400.0,-166463.0,175476.0,-13945.0
1471539712612955094,810738.0,2328848.0,-22139489.0,-171567.0,178168.0,-13908.0
1471539712613379630,828069.0,2413900.0,-22247412.0,-175384.0,177931.0,-12974.0
1471539712623454359,820556.0,2459722.0,-22170090.0,-187170.0,172099.0,-12080.0
1471539712624929308,732292.0,2527009.0,-22345778.0,-196206.0,165788.0,-9439.0
1471539712632445740,712259.0,2559291.0,-22452142.0,-197015.0,159501.0,-9260.0
1471539712633464797,690098.0,2570500.0,-22632000.0,-198062.0,159005.0,-8300.0
1471539712654939778,764161.0,2669371.0,-22775171.0,-207795.0,158745.0,-6452.0
1471539712655945326,835100.0,2819280.0,-22917784.0,-219388.0,162839.0,-6239.0
1471539712660121829,894578.0,2954087.0,-22991720.0,-222551.0,163593.0,-4540.0
1471539712664205388,929372.0,3005884.0,-22991285.0,-229272.0,167450.0,-3726.0
1471539712669039909,942138.0,3092385.0,-22951768.0,-238086.0,168644.0,-5285.0
1471539712670524652,1018647.0,3170838.0,-22772179.0,-244506.0,174940.0,-5440.0
